timestamp,mission_time_s,chamber_pressure_psi,oxidizer_inlet_pressure_psi,fuel_inlet_pressure_psi,combustion_temp_F,nozzle_exit_temp_F,thrust_lbf,oxidizer_flow_rate_gps,fuel_flow_rate_gps,turbopump_rpm,vibration_g,coolant_inlet_temp_F,coolant_outlet_temp_F,injector_pressure_drop_psi,nozzle_exit_pressure_psi,o_f_ratio,test_phase
2026-02-15T04:30:39.200Z,39.2,1429.6044,1661.114,1529.691,5828.752,2810.9491,191688.5099,562.0734,240.9228,36178.9314,1.782,73.8819,350.8344,285.0396,15.2713,2.3406,MAINSTAGE
2026-02-15T04:30:39.300Z,39.3,1428.1062,1672.0317,1531.3262,5854.4646,2825.5819,191667.0902,568.4739,239.1803,36235.1319,2.1323,72.3433,332.4242,278.0746,14.6501,2.3451,MAINSTAGE
2026-02-15T04:30:39.400Z,39.4,1429.9829,1672.2546,1535.3362,5826.0606,2808.1972,191481.4165,558.3156,242.8889,36147.0483,2.5396,69.7219,359.5624,284.296,15.0911,2.3461,MAINSTAGE
2026-02-15T04:30:39.500Z,39.5,1429.012,1666.0261,1529.283,5848.6049,2800.5882,191815.5585,557.3839,241.3844,36289.8928,2.5873,71.6234,360.3813,275.7469,14.1165,2.3147,MAINSTAGE
2026-02-15T04:30:39.600Z,39.6,1444.3734,1668.8288,1528.2803,5838.9849,2836.191,191692.2296,562.1937,243.9764,36370.8449,2.4705,73.5689,364.6942,288.1483,14.1448,2.326,MAINSTAGE
2026-02-15T04:30:39.700Z,39.7,1428.5619,1658.3224,1531.6613,5870.0015,2816.3477,191618.4798,562.3754,236.6238,36317.4883,2.1534,73.5654,348.2761,280.2918,14.8039,2.3777,MAINSTAGE
2026-02-15T04:30:39.800Z,39.8,1429.3161,1639.2568,1521.936,5824.2931,2857.989,190924.2594,563.2864,239.0047,36369.0212,2.6443,74.1164,351.9812,280.961,15.2423,2.3755,MAINSTAGE
2026-02-15T04:30:39.900Z,39.9,1434.1001,1641.1502,1537.9616,5806.2239,2801.0275,191104.8036,564.1706,237.1365,36294.8137,2.9483,73.9345,344.0538,269.2463,14.922,2.3601,MAINSTAGE
2026-02-15T04:30:40.000Z,40,1433.4711,1657.5938,1526.9896,5874.8766,2872.1368,191374.0987,564.8867,242.5692,36311.1526,2.1962,72.9129,359.3934,292.1131,14.3759,2.3384,MAINSTAGE
2026-02-15T04:30:40.100Z,40.1,1431.781,1660.7973,1528.3052,5844.2915,2784.1728,192034.4712,565.3195,246.4027,36451.5782,2.1639,73.5687,353.6997,274.0494,14.3092,2.3982,MAINSTAGE
2026-02-15T04:30:40.200Z,40.2,1436.4137,1671.6917,1520.3782,5845.6785,2832.9462,190914.8027,566.86,240.4425,36303.0118,2.4285,71.9688,355.5822,280.0958,14.9807,2.3883,MAINSTAGE
2026-02-15T04:30:40.300Z,40.3,1436.6724,1652.1598,1525.3378,5817.3397,2823.0766,191218.182,564.1382,242.2569,36359.5475,2.4993,76.9564,355.059,281.9046,14.7958,2.3479,MAINSTAGE
2026-02-15T04:30:40.400Z,40.4,1425.9767,1658.2766,1512.6521,5852.2292,2842.9892,191514.8762,565.9921,240.1796,36383.364,2.0425,72.6856,352.2529,292.003,15.2781,2.3643,MAINSTAGE
2026-02-15T04:30:40.500Z,40.5,1422.415,1674.3521,1511.3499,5852.853,2827.5371,191557.6437,562.8994,240.8356,36260.4182,1.7055,71.4675,351.8797,279.3896,14.9981,2.334,MAINSTAGE
2026-02-15T04:30:40.600Z,40.6,1426.6825,1669.8226,1527.4356,5879.4812,2819.9146,192131.201,560.8266,243.3303,36344.902,2.5235,69.9942,359.1563,280.7048,15.4665,2.3293,MAINSTAGE
2026-02-15T04:30:40.700Z,40.7,1416.7567,1660.327,1540.0838,5818.9135,2822.317,191954.7793,561.6047,240.4322,36200.4846,2.1091,73.3511,359.6822,291.097,14.9457,2.361,MAINSTAGE
2026-02-15T04:30:40.800Z,40.8,1435.0101,1663.8802,1517.2948,5860.7243,2819.8813,191768.8319,567.1496,239.2881,36221.3624,2.8403,72.1891,342.6787,277.2641,14.5993,2.3605,MAINSTAGE
2026-02-15T04:30:40.900Z,40.9,1433.825,1664.1928,1534.6015,5853.8564,2803.2929,190058.7215,560.6418,238.6703,36167.3221,3.0174,69.4032,355.2701,277.1263,14.9774,2.3149,MAINSTAGE
2026-02-15T04:30:41.000Z,41,1421.2338,1667.1572,1538.0583,5846.9414,2807.2383,190271.5906,563.0024,244.6231,36430.1369,2.2791,70.698,343.8679,280.2115,15.0607,2.3421,MAINSTAGE
2026-02-15T04:30:41.100Z,41.1,1427.9395,1656.9909,1530.0026,5830.2966,2839.6571,191431.58,565.4017,242.3936,36207.0539,2.6783,76.2259,351.1984,277.3074,14.522,2.3258,MAINSTAGE
2026-02-15T04:30:41.200Z,41.2,1422.3759,1662.5754,1539.4406,5862.1678,2787.8284,191157.1528,563.7789,240.777,36523.8671,2.5496,72.5292,351.2771,279.855,14.078,2.3513,MAINSTAGE
2026-02-15T04:30:41.300Z,41.3,1440.8684,1669.8071,1538.9409,5819.9462,2855.6597,190967.7902,562.6434,239.3801,36308.9964,2.21,70.411,361.4749,278.4046,14.8114,2.3316,MAINSTAGE
2026-02-15T04:30:41.400Z,41.4,1434.3385,1662.8117,1522.5701,5869.7224,2801.6985,191916.0664,563.4564,240.9714,36161.8981,2.4582,70.8672,351.6771,280.9355,14.7726,2.3645,MAINSTAGE
2026-02-15T04:30:41.500Z,41.5,1418.8799,1642.4009,1537.1392,5873.4271,2822.5347,191620.7523,568.4513,239.4209,36408.9392,2.4665,71.7565,352.5678,292.555,14.7435,2.3561,MAINSTAGE
2026-02-15T04:30:41.600Z,41.6,1429.2319,1644.0247,1520.1636,5867.1524,2857.8825,191045.8348,565.0092,241.3468,36263.3522,1.9578,69.8191,363.951,280.2579,15.3417,2.3519,MAINSTAGE
2026-02-15T04:30:41.700Z,41.7,1433.1769,1666.4708,1525.3583,5833.9356,2808.1973,190953.1425,561.8699,238.6723,36361.0449,2.3655,73.1347,346.4919,287.1095,13.9602,2.3583,MAINSTAGE
2026-02-15T04:30:41.800Z,41.8,1443.0037,1682.4607,1534.3545,5823.9475,2805.2418,192490.3751,566.5428,238.4377,36408.8171,2.4911,70.9742,353.3142,267.7193,13.9434,2.3325,MAINSTAGE
2026-02-15T04:30:41.900Z,41.9,1424.9046,1679.8188,1526.6806,5836.2918,2792.9488,191779.8421,563.0524,242.5759,36378.9785,2.7555,74.5247,354.284,282.754,14.9162,2.3334,MAINSTAGE
2026-02-15T04:30:42.000Z,42,1425.4044,1665.5296,1540.3539,5809.5561,2813.8877,192083.5359,565.7129,238.8082,36342.5229,2.5354,72.8041,366.1358,277.5325,15.8433,2.3204,MAINSTAGE
2026-02-15T04:30:42.100Z,42.1,1430.2132,1669.1718,1543.0764,5850.5094,2839.0914,191206.3679,570.1287,243.4152,36461.4114,2.8243,73.5481,354.6685,287.7593,14.1608,2.3643,MAINSTAGE
2026-02-15T04:30:42.200Z,42.2,1447.1101,1668.1691,1529.7258,5859.0043,2813.2608,190983.1172,567.3222,243.3672,36256.7637,2.4417,74.9025,352.7056,274.671,14.7678,2.3927,MAINSTAGE
2026-02-15T04:30:42.300Z,42.3,1437.9916,1658.5485,1525.6531,5848.6757,2832.6238,191637.8041,566.773,243.6121,36423.291,2.6833,71.4173,352.3788,283.6989,14.5101,2.3514,MAINSTAGE
2026-02-15T04:30:42.400Z,42.4,1432.1855,1675.2115,1528.7552,5858.0662,2793.4218,191689.2451,564.2104,241.1651,36296.7485,2.3116,72.7002,356.3365,274.7157,13.8194,2.3655,MAINSTAGE
2026-02-15T04:30:42.500Z,42.5,1434.7613,1650.4767,1532.4274,5868.6373,2854.0615,190970.6112,565.1377,240.6696,36291.0458,2.3697,73.826,362.9861,273.7996,14.9742,2.3103,MAINSTAGE
2026-02-15T04:30:42.600Z,42.6,1426.9063,1653.5545,1533.327,5882.5767,2829.5397,191892.7366,566.3469,244.1403,36171.5819,2.6744,70.3515,346.7324,267.42,14.6183,2.3509,MAINSTAGE
2026-02-15T04:30:42.700Z,42.7,1428.3427,1656.1727,1528.7072,5831.5484,2820.341,191582.5416,563.4905,244.1606,36230.7516,2.6775,75.9094,364.6729,282.9615,13.9601,2.3091,MAINSTAGE
2026-02-15T04:30:42.800Z,42.8,1441.3388,1669.7549,1537.5412,5837.6631,2819.4936,191182.7182,563.3013,239.7362,36290.6855,1.4539,75.4287,365.5919,282.0153,15.3595,2.3305,MAINSTAGE
2026-02-15T04:30:42.900Z,42.9,1409.8619,1660.006,1535.3881,5814.6777,2836.8241,192348.0248,565.6775,238.8366,36314.2369,2.7124,71.9729,346.7381,277.0499,14.8612,2.3105,MAINSTAGE
2026-02-15T04:30:43.000Z,43,1429.2207,1667.3121,1533.2087,5849.3652,2852.3715,191813.0687,565.4491,243.0621,36241.6323,1.9187,75.2067,353.0274,286.0013,14.4177,2.3508,MAINSTAGE
2026-02-15T04:30:43.100Z,43.1,1449.9633,1650.467,1541.001,5898.1557,2841.2064,191168.0986,570.1001,240.3083,36142.0093,2.5733,73.2913,345.7255,277.0844,14.5413,2.3501,MAINSTAGE
2026-02-15T04:30:43.200Z,43.2,1426.4006,1666.0913,1525.3589,5827.64,2758.1416,190790.7446,564.1868,241.8448,35935.6116,2.6394,73.1102,347.2977,275.6131,14.6671,2.354,MAINSTAGE
2026-02-15T04:30:43.300Z,43.3,1426.5749,1666.9142,1530.5561,5814.7774,2830.5292,191149.1969,567.1287,241.3958,36176.4416,2.8695,71.5826,351.105,286.5459,14.7648,2.3218,MAINSTAGE
2026-02-15T04:30:43.400Z,43.4,1432.4936,1664.0864,1539.0895,5895.8281,2786.0322,191266.5458,569.6944,241.9506,36460.1582,2.0642,72.8756,372.7934,287.4039,15.0968,2.3517,MAINSTAGE
2026-02-15T04:30:43.500Z,43.5,1428.6775,1666.8037,1524.5985,5842.6685,2794.99,191431.2889,564.9165,240.0952,36250.8518,2.5583,69.3437,358.0527,286.5142,14.8679,2.3763,MAINSTAGE
2026-02-15T04:30:43.600Z,43.6,1434.6817,1677.0653,1523.4492,5817.7988,2794.5748,190908.354,565.4244,244.3323,36220.8265,2.8853,74.2742,349.2999,287.431,14.187,2.3205,MAINSTAGE
2026-02-15T04:30:43.700Z,43.7,1432.4505,1657.1416,1531.815,5819.5332,2844.9408,192060.0335,566.7489,242.9083,36448.6298,2.8276,72.3879,345.4185,288.8476,14.5059,2.3109,MAINSTAGE
2026-02-15T04:30:43.800Z,43.8,1434.639,1673.9734,1535.5495,5817.4031,2886.157,191272.3885,562.2003,243.6484,36388.1729,2.3169,71.9441,360.1871,284.3834,15.0545,2.3364,MAINSTAGE
2026-02-15T04:30:43.900Z,43.9,1421.2662,1642.9544,1530.811,5814.0368,2791.7595,190762.2358,565.0635,240.1282,36124.1886,2.013,74.1937,338.3471,279.6111,14.9603,2.3636,MAINSTAGE
2026-02-15T04:30:44.000Z,44,1427.8473,1658.8234,1520.1377,5841.7681,2788.8341,191720.4738,565.4361,241.7254,36340.0164,2.2373,72.8773,358.1913,281.813,14.5376,2.3447,MAINSTAGE
2026-02-15T04:30:44.100Z,44.1,1428.1763,1659.6177,1529.4471,5808.0032,2849.1285,190634.6914,566.3704,243.9902,36194.5327,2.6574,72.5498,361.684,282.1455,14.8459,2.3851,MAINSTAGE
2026-02-15T04:30:44.200Z,44.2,1427.6186,1645.6534,1519.0563,5820.2408,2850.9821,191297.8865,561.9385,242.5567,36382.5264,2.9232,71.0409,357.3775,284.1812,15.2352,2.3404,MAINSTAGE
2026-02-15T04:30:44.300Z,44.3,1429.7615,1664.243,1546.6223,5829.8496,2832.6973,192704.4391,569.2854,240.1721,36233.2464,2.7463,72.4549,354.9056,279.5461,14.0847,2.3804,MAINSTAGE
2026-02-15T04:30:44.400Z,44.4,1428.7045,1661.5839,1543.3151,5843.1374,2822.581,191979.0858,565.357,240.3674,36323.8881,2.4038,73.7611,346.9057,287.7806,14.9767,2.3359,MAINSTAGE
2026-02-15T04:30:44.500Z,44.5,1436.9324,1656.0915,1541.1035,5886.8433,2790.7622,191159.3119,565.021,244.7279,36456.8809,2.5493,73.573,346.7995,287.5551,15.1073,2.3905,MAINSTAGE
2026-02-15T04:30:44.600Z,44.6,1432.1046,1655.9138,1527.7034,5838.161,2851.258,191213.0235,565.9729,239.4021,36118.5632,2.5586,71.9113,352.455,285.8583,14.7978,2.3506,MAINSTAGE
2026-02-15T04:30:44.700Z,44.7,1452.3653,1664.4923,1525.0623,5815.4609,2825.443,190499.215,563.8844,241.3237,36264.2741,3.0461,67.9237,345.8638,285.828,14.8125,2.3576,MAINSTAGE
2026-02-15T04:30:44.800Z,44.8,1419.8729,1665.1143,1546.7373,5811.4934,2885.7487,191375.7701,566.1087,240.892,36415.5045,2.3306,71.3584,359.3613,289.5833,15.5427,2.3443,MAINSTAGE
2026-02-15T04:30:44.900Z,44.9,1424.3733,1670.1444,1529.7966,5764.7657,2844.5885,191625.7121,561.5614,236.769,36434.0656,2.5545,70.8012,339.5474,287.1831,14.8462,2.3742,MAINSTAGE
2026-02-15T04:30:45.000Z,45,1431.873,1665.4245,1524.221,5876.6837,2795.649,191919.5832,565.4736,238.9351,36286.0158,2.3288,73.3059,342.8793,280.5817,14.9271,2.3517,MAINSTAGE
2026-02-15T04:30:45.100Z,45.1,1426.0639,1665.2501,1521.0111,5841.6602,2797.2125,191705.5842,569.624,240.0539,36265.2098,2.8722,75.7587,363.8161,284.3709,15.4165,2.3438,MAINSTAGE
2026-02-15T04:30:45.200Z,45.2,1423.8384,1664.3812,1525.0876,5868.4896,2874.9396,191882.7724,564.753,245.3706,36326.1531,2.1823,70.8048,355.3964,285.8919,15.2039,2.3314,MAINSTAGE
2026-02-15T04:30:45.300Z,45.3,1435.0946,1677.5613,1526.4562,5853.2828,2836.33,191515.319,562.0696,239.7203,36423.3974,2.5681,69.134,358.4016,282.1384,14.5913,2.3218,MAINSTAGE
2026-02-15T04:30:45.400Z,45.4,1425.9051,1657.6975,1532.1301,5826.9382,2837.0222,191762.2281,567.7417,238.6996,36292.3492,2.3057,73.0622,347.6983,288.8115,14.782,2.3658,MAINSTAGE
2026-02-15T04:30:45.500Z,45.5,1423.6223,1656.9945,1525.426,5807.9416,2796.6767,191891.6511,558.1957,241.7502,36265.0877,2.8219,73.0668,343.6761,271.6624,15.4817,2.3462,MAINSTAGE
2026-02-15T04:30:45.600Z,45.6,1420.7956,1677.1796,1540.0206,5827.8331,2849.3926,191711.1126,571.6992,246.6912,36302.8813,2.5673,74.4584,351.9028,283.6754,14.3731,2.3357,MAINSTAGE
2026-02-15T04:30:45.700Z,45.7,1426.4333,1675.6082,1528.2188,5830.9197,2865.9263,191974.3228,560.7258,240.5921,36166.103,2.6788,71.2648,364.2741,286.0764,14.7357,2.316,MAINSTAGE
2026-02-15T04:30:45.800Z,45.8,1418.6086,1655.0197,1535.3684,5824.4274,2816.3199,192244.1332,561.7349,242.2884,36274.0594,2.8604,75.3023,355.9692,277.6426,14.8401,2.3341,MAINSTAGE
2026-02-15T04:30:45.900Z,45.9,1434.7755,1673.0027,1525.7303,5843.312,2791.3304,192378.1482,561.6187,241.3448,36055.5683,1.9547,71.1183,359.3391,287.4866,14.0661,2.3173,MAINSTAGE
2026-02-15T04:30:46.000Z,46,1430.0444,1661.2831,1530.9334,5882.5534,2810.1383,191765.2322,567.4971,244.8088,36308.9071,2.3377,74.2091,339.4562,288.6232,13.9103,2.3731,MAINSTAGE
2026-02-15T04:30:46.100Z,46.1,1441.5688,1673.1303,1524.8827,5856.1968,2835.8402,190770.9602,564.64,243.8775,36430.15,2.9021,70.9237,352.7902,285.5643,15.6319,2.3275,MAINSTAGE
2026-02-15T04:30:46.200Z,46.2,1442.785,1657.8916,1533.5812,5846.3158,2790.2015,191626.601,569.381,241.2506,36197.3574,2.8102,74.5272,341.2741,282.0011,15.0533,2.3584,MAINSTAGE
2026-02-15T04:30:46.300Z,46.3,1417.9745,1662.4291,1529.2686,5830.9405,2799.7846,190475.5664,567.2299,242.8326,36191.1362,2.3156,73.0842,360.7577,269.2294,14.8688,2.34,MAINSTAGE
2026-02-15T04:30:46.400Z,46.4,1444.2436,1675.436,1537.0706,5869.7289,2865.7068,191063.645,563.7121,244.6169,36168.6382,3.0533,75.0174,362.9313,282.3237,14.3994,2.3616,MAINSTAGE
2026-02-15T04:30:46.500Z,46.5,1426.532,1659.4915,1540.0146,5872.505,2831.7071,190735.1721,568.1373,244.7828,36340.8115,3.1437,71.0064,362.1895,286.653,14.2493,2.3471,MAINSTAGE
2026-02-15T04:30:46.600Z,46.6,1420.874,1673.7837,1538.4337,5875.2438,2820.7317,191787.1547,565.3509,240.8618,36213.1683,1.5336,75.7767,346.3964,287.895,14.1757,2.3423,MAINSTAGE
2026-02-15T04:30:46.700Z,46.7,1433.8278,1652.0027,1531.4406,5834.0351,2844.9917,191618.5353,567.06,241.2735,36218.1074,2.3264,74.0332,352.0544,278.1179,13.939,2.3588,MAINSTAGE
2026-02-15T04:30:46.800Z,46.8,1431.6641,1666.2993,1536.8697,5867.6276,2842.4816,192502.9041,566.5564,243.2276,36421.1484,1.9214,71.3871,358.1922,274.9969,15.4107,2.3353,MAINSTAGE
2026-02-15T04:30:46.900Z,46.9,1425.8668,1657.3364,1548.5655,5869.4639,2852.5761,191481.5197,563.2365,238.8996,36469.8655,2.3214,75.2776,369.4933,281.0399,14.5937,2.3325,MAINSTAGE
2026-02-15T04:30:47.000Z,47,1440.5928,1682.4351,1539.2343,5786.5557,2805.5871,191878.4325,560.5421,240.6241,36296.2426,2.4611,72.0051,357.6903,283.8844,15.0226,2.3374,MAINSTAGE
2026-02-15T04:30:47.100Z,47.1,1437.1088,1675.9643,1540.8277,5851.4502,2848.5121,191439.7353,564.3042,245.0379,36342.5686,2.9678,72.7089,361.3317,284.7626,14.8668,2.3395,MAINSTAGE
2026-02-15T04:30:47.200Z,47.2,1410.7748,1662.9568,1529.7163,5784.4038,2818.3903,191750.7585,566.5597,240.3595,36252.8787,3.1681,72.5717,354.679,285.7364,14.8695,2.3423,MAINSTAGE
2026-02-15T04:30:47.300Z,47.3,1421.3007,1658.6902,1554.0647,5877.5017,2791.5248,192028.9994,564.2784,242.4569,36326.3297,2.2443,70.5946,356.9961,271.9704,14.2989,2.3293,MAINSTAGE
2026-02-15T04:30:47.400Z,47.4,1426.0875,1659.1554,1540.5323,5836.2876,2808.5682,191520.128,564.0765,243.5831,36260.6226,2.5259,72.6344,348.177,282.3805,14.1217,2.3193,MAINSTAGE
2026-02-15T04:30:47.500Z,47.5,1422.9071,1677.2012,1519.3201,5853.3774,2796.1814,191747.8814,565.5436,243.4961,36508.729,2.5736,72.095,333.0624,278.7245,15.7487,2.3624,MAINSTAGE
2026-02-15T04:30:47.600Z,47.6,1441.6934,1674.6564,1540.9726,5854.9804,2760.8638,191567.0518,569.4421,240.6455,36172.4429,2.2428,74.5645,367.7478,283.3618,16.1653,2.324,MAINSTAGE
2026-02-15T04:30:47.700Z,47.7,1433.5614,1659.6615,1515.9955,5831.4343,2884.4244,191641.4888,569.3611,241.2041,36310.2567,1.8949,74.6678,352.4819,276.4929,14.1155,2.3575,MAINSTAGE
2026-02-15T04:30:47.800Z,47.8,1447.6707,1663.3915,1524.1992,5838.7192,2813.7867,191689.3036,565.4332,242.1475,36400.4231,2.7776,73.3006,349.9873,284.7477,15.3879,2.3321,MAINSTAGE
2026-02-15T04:30:47.900Z,47.9,1443.026,1651.8148,1529.8652,5880.8895,2850.1439,192080.1473,566.5665,242.9476,36399.8587,2.403,71.3745,334.8385,278.7602,14.8581,2.3779,MAINSTAGE
2026-02-15T04:30:48.000Z,48,1419.3662,1680.4294,1522.283,5875.1278,2793.8573,191676.9786,564.5808,246.1178,36252.7464,2.4591,72.5843,364.528,286.0479,14.8643,2.3502,MAINSTAGE
2026-02-15T04:30:48.100Z,48.1,1434.9148,1667.7119,1545.7853,5832.6902,2816.3136,191785.0543,564.6047,241.2564,36313.5305,2.1626,71.2626,350.7461,283.3656,14.3311,2.339,MAINSTAGE
2026-02-15T04:30:48.200Z,48.2,1416.8043,1677.6817,1539.137,5879.1685,2797.506,191043.0653,565.0818,241.3626,36327.6228,2.6458,75.0245,353.6579,276.7738,15.9243,2.3576,MAINSTAGE
2026-02-15T04:30:48.300Z,48.3,1432.8093,1662.3668,1556.8624,5856.0714,2821.0068,192092.3288,564.5856,243.2873,36292.4135,2.8882,73.6816,352.8102,281.7522,15.4374,2.348,MAINSTAGE
2026-02-15T04:30:48.400Z,48.4,1428.8839,1654.4461,1534.5487,5877.7703,2835.5085,191946.9274,568.095,242.8167,36298.2042,3.3036,72.8504,340.7574,281.671,15.3848,2.3344,MAINSTAGE
2026-02-15T04:30:48.500Z,48.5,1442.4216,1656.0425,1546.9061,5876.821,2843.9152,190977.7256,564.8661,241.4436,36312.822,2.4412,70.0862,339.9161,288.6407,14.4725,2.3593,MAINSTAGE
2026-02-15T04:30:48.600Z,48.6,1434.5635,1654.0006,1545.9378,5841.19,2804.6558,191703.6664,565.6877,247.6998,36538.2898,2.0871,70.4217,366.4508,268.5728,15.142,2.3351,MAINSTAGE
2026-02-15T04:30:48.700Z,48.7,1438.3926,1648.8201,1547.9998,5853.6396,2831.2907,192217.7141,563.3525,243.2939,36409.2751,2.8358,74.8784,357.2631,275.5179,14.5527,2.3686,MAINSTAGE
2026-02-15T04:30:48.800Z,48.8,1439.7797,1659.4787,1520.1402,5810.8561,2843.8266,191799.8433,563.2079,239.2461,36351.6551,2.5205,73.3137,358.1142,283.4676,14.8768,2.3912,MAINSTAGE
2026-02-15T04:30:48.900Z,48.9,1421.6943,1672.7769,1540.7422,5857.4506,2845.4809,192404.7822,564.8343,244.6045,36314.244,2.1875,74.2431,339.7945,277.4086,14.7465,2.3316,MAINSTAGE
2026-02-15T04:30:49.000Z,49,1437.9764,1679.5304,1529.4475,5807.0464,2831.9072,191478.9033,562.2142,244.2932,36331.1066,2.0504,74.3538,342.9116,283.9467,15.428,2.3454,MAINSTAGE
2026-02-15T04:30:49.100Z,49.1,1431.6898,1661.1656,1537.2825,5768.4764,2800.1982,192227.921,566.2481,246.4047,36266.104,2.2241,74.6642,351.6967,277.3079,14.5699,2.3436,MAINSTAGE
2026-02-15T04:30:49.200Z,49.2,1437.7707,1662.0534,1538.9792,5812.5242,2826.5338,191321.878,567.8664,242.8853,36153.8191,2.7365,72.7832,361.4218,280.385,15.2631,2.3592,MAINSTAGE
2026-02-15T04:30:49.300Z,49.3,1436.9269,1653.6866,1543.2065,5857.7754,2839.9371,191795.6576,567.4636,241.5271,36358.1022,3.1256,71.3608,371.2279,287.3182,14.6706,2.3695,MAINSTAGE
2026-02-15T04:30:49.400Z,49.4,1421.8325,1683.9633,1528.4696,5865.6686,2857.9919,192282.1163,567.6729,245.8704,36235.4846,2.5119,71.5014,351.3746,286.7801,15.2092,2.3484,MAINSTAGE
2026-02-15T04:30:49.500Z,49.5,1432.0709,1653.2165,1528.3463,5900.4235,2877.3313,192678.9304,563.1802,242.6104,36257.6596,2.2859,71.4157,354.4196,282.3862,14.5091,2.3571,MAINSTAGE
2026-02-15T04:30:49.600Z,49.6,1429.8624,1681.7976,1527.3955,5803.8598,2831.5409,192039.616,565.8317,242.1887,36363.0514,2.5706,69.3988,353.4619,284.1924,14.0537,2.3496,MAINSTAGE
2026-02-15T04:30:49.700Z,49.7,1430.7666,1665.8507,1542.7441,5818.2317,2787.0733,191474.6988,564.8545,243.497,36350.618,2.4395,71.3264,364.1684,285.1333,14.5708,2.3911,MAINSTAGE
2026-02-15T04:30:49.800Z,49.8,1433.8892,1650.3607,1540.1719,5844.3531,2868.4303,192715.3756,564.7411,239.1397,36270.7004,3.2794,69.2175,363.5212,286.6472,14.8887,2.3669,MAINSTAGE
2026-02-15T04:30:49.900Z,49.9,1432.5256,1671.2698,1539.242,5888.0557,2800.9899,191262.9331,562.6271,239.2119,36121.4288,2.4689,69.6446,361.4174,283.0118,15.1877,2.3343,MAINSTAGE
2026-02-15T04:30:50.000Z,50,1427.3435,1663.934,1538.7351,5808.4823,2836.5218,190591.0322,562.284,242.6009,36276.6175,2.391,72.5254,366.325,291.1884,15.4339,2.3819,MAINSTAGE
2026-02-15T04:30:50.100Z,50.1,1420.3724,1648.3203,1527.5059,5854.8047,2855.5618,192231.9065,563.2331,242.0721,36530.6733,2.7252,72.2858,351.2341,281.7865,15.0009,2.3577,MAINSTAGE
2026-02-15T04:30:50.200Z,50.2,1447.0141,1646.7721,1537.7085,5861.2793,2860.9701,192261.0179,564.3541,243.3902,36351.8229,2.7434,73.5946,360.1285,281.6053,15.7817,2.341,MAINSTAGE
2026-02-15T04:30:50.300Z,50.3,1431.99,1655.8693,1530.1873,5841.1268,2861.4127,192300.3399,564.9737,243.5206,36327.5168,2.7018,72.7358,366.4631,277.899,15.262,2.3784,MAINSTAGE
2026-02-15T04:30:50.400Z,50.4,1431.756,1666.9903,1540.0176,5880.6675,2840.105,192773.5987,561.7063,243.4694,36170.1894,2.5576,76.6439,344.7739,279.3007,13.746,2.3541,MAINSTAGE
2026-02-15T04:30:50.500Z,50.5,1433.3944,1663.4003,1539.8157,5835.4644,2809.9525,192475.6598,563.7975,242.7144,36134.5741,2.3607,75.3681,347.1763,294.3405,13.9701,2.3299,MAINSTAGE
2026-02-15T04:30:50.600Z,50.6,1437.0565,1678.8775,1539.6004,5851.6257,2820.9333,190851.8984,564.2055,241.8942,36295.4643,2.3473,76.7069,352.9942,289.1057,14.988,2.3902,MAINSTAGE
2026-02-15T04:30:50.700Z,50.7,1448.2995,1696.7813,1536.7719,5834.0887,2842.2175,191134.8787,563.2927,242.4531,36346.5005,2.4978,71.9769,360.8749,284.0046,14.9679,2.3148,MAINSTAGE
2026-02-15T04:30:50.800Z,50.8,1436.035,1656.0254,1530.5799,5840.8875,2830.6373,191852.509,562.9099,244.3181,36452.2213,2.4379,70.0322,344.8453,282.3719,15.122,2.3782,MAINSTAGE
2026-02-15T04:30:50.900Z,50.9,1438.7202,1672.6173,1523.7281,5875.3465,2791.3844,191199.8837,569.1691,243.2905,36279.208,2.455,71.3391,364.8583,279.2767,14.6723,2.3525,MAINSTAGE
2026-02-15T04:30:51.000Z,51,1436.5151,1674.6983,1534.8187,5830.8721,2790.5799,192255.8376,562.0847,242.2108,36313.2645,2.887,71.6102,350.0229,279.1464,14.07,2.3769,MAINSTAGE
2026-02-15T04:30:51.100Z,51.1,1418.7843,1663.0251,1527.6915,5759.7247,2803.8965,190550.71,563.6532,244.5793,36384.2333,2.6295,70.845,346.2675,278.9364,14.9296,2.38,MAINSTAGE
2026-02-15T04:30:51.200Z,51.2,1457.8227,1641.6661,1527.819,5897.8617,2814.4823,193158.1351,565.3068,239.1951,36274.8165,2.841,73.979,366.867,280.3813,15.2848,2.3217,MAINSTAGE
2026-02-15T04:30:51.300Z,51.3,1443.466,1660.4468,1535.0975,5874.0588,2801.8424,192010.3614,565.2694,240.9717,36422.0586,2.5358,72.6946,346.7045,277.6106,15.0117,2.364,MAINSTAGE
2026-02-15T04:30:51.400Z,51.4,1439.9718,1646.9839,1545.3392,5783.127,2803.8293,190939.2962,567.2821,243.4314,36391.8043,2.9139,71.9862,352.2449,290.6596,14.2517,2.3527,MAINSTAGE
2026-02-15T04:30:51.500Z,51.5,1439.2466,1659.3304,1539.7504,5802.6102,2809.7804,192000.8777,566.0551,241.9665,36291.4694,2.4053,72.5632,354.7606,280.0276,14.4211,2.347,MAINSTAGE
